Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Algorithm Development,Creativity,AI Ethics and Governance,API Development,Curiosity,Project Management,Business Acumen,Communication,AI Frameworks and Libraries,IoT Integration,Cloud Computing,Programming Languages,Big Data Technologies,Ethical Considerations,Data Analysis,Computer Vision,Software Engineering Principles,Market Analysis,Adaptability,Data Visualization,Edge Computing,Natural Language Processing (NLP),Problem-Solving,Robotics,Database Management,Data Engineering,Model Training and Evaluation,ETL Processes,Deep Learning,DevOps,Presentation Skills,Collaboration,Machine Learning Algorithms,Leadership,Critical Thinking,Data Preprocessing,Data-Driven Decision Making,Attention to Detail,Programming
727718017,Zachary,Collins,Zachary.Collins000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,94085,High,3.19,Medium,True,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
520774308,Joshua,Webb,Joshua.Webb000@mymdc.net,Applied Artificial Intelligence,AI Engineer,15,30000,High,2.63,Low,False,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
161301620,Ann,Sanders,Ann.Sanders000@mymdc.net,Data Analytics,Data Analyst,30,70915,Medium,2.85,Low,True,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
275981407,Carol,Perez,Carol.Perez000@mymdc.net,Data Analytics,Business Intelligence Analyst,37,30000,High,2.26,Very Low,False,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
112174468,Wesley,Daniel,Wesley.Daniel000@mymdc.net,Applied Artificial Intelligence,AI Engineer,24,105332,High,3.91,High,True,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0
191181715,Stacy,Brown,Stacy.Brown000@mymdc.net,Data Analytics,Data Scientist,31,30000,High,2.62,Low,False,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
150769169,Teresa,Moore,Teresa.Moore000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,9,30000,High,2.96,Low,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
141601432,Carolyn,Ware,Carolyn.Ware000@mymdc.net,Data Analytics,Data Scientist,21,30000,High,2.4,Very Low,False,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0
361243983,Justin,Sanchez,Justin.Sanchez000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,9,109097,High,2.86,Low,True,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
708411102,Debra,Oconnell,Debra.Oconnell000@mymdc.net,Data Analytics,Marketing Analyst,21,71384,Medium,3.29,Medium,True,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1
599731340,Shannon,Hernandez,Shannon.Hernandez000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,108432,High,3.46,Medium,True,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
149216489,Dakota,Roberson,Dakota.Roberson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,7,30000,High,3.05,Medium,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
517164363,Vicki,Levy,Vicki.Levy000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,34,95477,High,3.04,Medium,True,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
339428757,Patrick,Boyd,Patrick.Boyd000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,12,102152,High,2.86,Low,True,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
771636322,Joan,Giles,Joan.Giles000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,28,97219,High,2.88,Low,True,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1
914416216,Frances,Kelly,Frances.Kelly000@mymdc.net,Data Analytics,Data Analyst,5,76321,Medium,2.26,Very Low,True,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
948236505,Heidi,Blair,Heidi.Blair000@mymdc.net,Data Analytics,Data Scientist,15,30000,High,3.93,High,False,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1
868332388,Jorge,Thomas,Jorge.Thomas000@mymdc.net,Data Analytics,Data Analyst,3,30000,High,2.08,Very Low,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
989926975,Tara,Vaughan,Tara.Vaughan000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,14,30000,High,2.28,Very Low,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
705329598,Danielle,Harper,Danielle.Harper000@mymdc.net,Data Analytics,Data Scientist,7,76673,Medium,3.15,Medium,True,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
723171069,Teresa,Mcbride,Teresa.Mcbride000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,109043,High,2.68,Low,True,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0
246404198,Julie,Williams,Julie.Williams000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,5,30000,High,3.73,High,False,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600722886,Cory,Scott,Cory.Scott000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,18,30000,High,3.34,Medium,False,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
306663423,Hailey,Gonzalez,Hailey.Gonzalez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,13,94065,High,2.69,Low,True,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
626201412,Jennifer,Mayer,Jennifer.Mayer000@mymdc.net,Data Analytics,Data Scientist,36,85981,High,3.56,High,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
925978663,Colton,Pratt,Colton.Pratt000@mymdc.net,Data Analytics,Operations Analyst,30,75223,Medium,2.93,Low,True,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
526343671,Vanessa,Martinez,Vanessa.Martinez000@mymdc.net,Data Analytics,Marketing Analyst,24,88745,High,3.47,Medium,True,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1
306712780,Anthony,Cooper,Anthony.Cooper000@mymdc.net,Data Analytics,Marketing Analyst,1,75738,Medium,3.37,Medium,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989779447,Michael,Deleon,Michael.Deleon000@mymdc.net,Data Analytics,Business Intelligence Analyst,30,77763,Medium,3.57,High,True,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
599722071,Michael,Reynolds,Michael.Reynolds000@mymdc.net,Data Analytics,Business Intelligence Analyst,24,30000,High,2.67,Low,False,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
116305219,Lisa,Jackson,Lisa.Jackson000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,12,30000,High,2.26,Very Low,False,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
443682595,Crystal,Gibson,Crystal.Gibson000@mymdc.net,Applied Artificial Intelligence,AI Engineer,37,30000,High,2.28,Very Low,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
886794942,Heather,Thompson,Heather.Thompson000@mymdc.net,Data Analytics,Business Intelligence Analyst,9,71506,Medium,3.43,Medium,True,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
895622621,Sandra,Wilson,Sandra.Wilson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,36,97939,High,3.1,Medium,True,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
564766822,Ronald,Kirk,Ronald.Kirk000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,31,105733,High,2.69,Low,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0
325517454,Ashley,Shelton,Ashley.Shelton000@mymdc.net,Data Analytics,Operations Analyst,30,87631,High,2.46,Very Low,True,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
342215199,Michael,Lowe,Michael.Lowe000@mymdc.net,Data Analytics,Data Scientist,2,30000,High,3.03,Medium,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389248201,Krystal,Burton,Krystal.Burton000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,34,30000,High,3.92,High,False,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
604703214,Sierra,Benson,Sierra.Benson000@mymdc.net,Data Analytics,Data Analyst,24,30000,High,3.45,Medium,False,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0
218122885,Eugene,Maxwell,Eugene.Maxwell000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,11,30000,High,3.29,Medium,False,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
908761081,Bryan,Schaefer,Bryan.Schaefer000@mymdc.net,Applied Artificial Intelligence,AI Engineer,33,99129,High,2.77,Low,True,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
905371511,Lucas,Williams,Lucas.Williams000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,37,98771,High,3.21,Medium,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
768239105,Rodney,Duke,Rodney.Duke000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,15,30000,High,3.15,Medium,False,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1
285582264,Dave,Hoffman,Dave.Hoffman000@mymdc.net,Data Analytics,Marketing Analyst,37,70721,Medium,3.13,Medium,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784787602,Melissa,Garcia,Melissa.Garcia000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,32,100864,High,2.49,Very Low,True,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
182333287,Christian,Lee,Christian.Lee000@mymdc.net,Data Analytics,Marketing Analyst,13,30000,High,3.63,High,False,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
326289698,Adam,Freeman,Adam.Freeman000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,30,93357,High,2.07,Very Low,True,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
340397461,Christina,Morton,Christina.Morton000@mymdc.net,Applied Artificial Intelligence,AI Engineer,24,30000,High,2.31,Very Low,False,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
998613626,Lydia,Berg,Lydia.Berg000@mymdc.net,Data Analytics,Data Analyst,12,87866,High,3.16,Medium,True,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
198974850,Sara,Murphy,Sara.Murphy000@mymdc.net,Data Analytics,Data Scientist,7,30000,High,3.47,Medium,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
323357398,Teresa,Jones,Teresa.Jones000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,30,30000,High,2.05,Very Low,False,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
724178879,Joe,Larson,Joe.Larson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,23,95284,High,3.72,High,True,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1
487113810,Jesse,Williams,Jesse.Williams000@mymdc.net,Data Analytics,Data Scientist,22,30000,High,3.48,Medium,False,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
199684622,Jesse,Caldwell,Jesse.Caldwell000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,27,30000,High,2.03,Very Low,False,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1
472572823,Julie,Mcgee,Julie.Mcgee000@mymdc.net,Data Analytics,Data Scientist,14,30000,High,2.19,Very Low,False,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
484476438,Michael,Moss,Michael.Moss000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,17,109652,High,2.82,Low,True,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
319437919,David,Flores,David.Flores000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,21,30000,High,2.92,Low,False,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0
158459259,Valerie,Torres,Valerie.Torres000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,32,30000,High,3.92,High,False,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
890732185,Heather,King,Heather.King000@mymdc.net,Data Analytics,Operations Analyst,35,30000,High,3.65,High,False,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
136553753,Matthew,Williamson,Matthew.Williamson000@mymdc.net,Data Analytics,Data Scientist,6,30000,High,2.04,Very Low,False,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
508685036,Kevin,Mckee,Kevin.Mckee000@mymdc.net,Data Analytics,Operations Analyst,4,85067,High,3.75,High,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
118669798,Kimberly,Vasquez,Kimberly.Vasquez000@mymdc.net,Data Analytics,Data Analyst,24,30000,High,2.37,Very Low,False,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1
861588305,Jonathan,Fuentes,Jonathan.Fuentes000@mymdc.net,Data Analytics,Business Intelligence Analyst,4,30000,High,3.29,Medium,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
575246333,Kenneth,Figueroa,Kenneth.Figueroa000@mymdc.net,Data Analytics,Data Scientist,38,30000,High,3.75,High,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
657517699,Stacey,Tucker,Stacey.Tucker000@mymdc.net,Data Analytics,Business Intelligence Analyst,4,71558,Medium,3.67,High,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391899393,Holly,Rivera,Holly.Rivera000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,23,30000,High,2.25,Very Low,False,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
398456775,Albert,Chavez,Albert.Chavez000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,20,30000,High,2.46,Very Low,False,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0
315413660,Sean,Obrien,Sean.Obrien000@mymdc.net,Data Analytics,Business Intelligence Analyst,38,81856,High,3.7,High,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
999469574,Dustin,Rogers,Dustin.Rogers000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,6,82823,High,3.37,Medium,True,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307285048,Leslie,Gonzalez,Leslie.Gonzalez000@mymdc.net,Data Analytics,Data Analyst,31,30000,High,3.38,Medium,False,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1
544823571,Cesar,Burnett,Cesar.Burnett000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,26,30000,High,3.02,Medium,False,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
928251875,James,Lam,James.Lam000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,30000,High,2.13,Very Low,False,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0
211944772,Christopher,Scott,Christopher.Scott000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,15,30000,High,3.09,Medium,False,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
497628799,Adam,Trujillo,Adam.Trujillo000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,36,92633,High,2.01,Very Low,True,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
369958118,Megan,Black,Megan.Black000@mymdc.net,Applied Artificial Intelligence,AI Engineer,6,30000,High,2.04,Very Low,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
562133880,Brittany,Davies,Brittany.Davies000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,36,96024,High,2.36,Very Low,True,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
473856996,Rose,Gamble,Rose.Gamble000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,20,104095,High,2.55,Low,True,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
193317364,Michael,Nguyen,Michael.Nguyen000@mymdc.net,Data Analytics,Operations Analyst,3,30000,High,3.12,Medium,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708562633,Henry,Roberts,Henry.Roberts000@mymdc.net,Applied Artificial Intelligence,AI Engineer,10,80350,High,3.94,High,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
917605448,Paul,Cole,Paul.Cole000@mymdc.net,Data Analytics,Data Analyst,13,67752,Medium,3.09,Medium,True,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
